SOURCE,DESCRIPTOR_1,NAME,DATE,SUB_NAME,PARAM_1,PARAM_2,PARAM_3,PARAM_4,PARAM_5,PARAM_6,PARAM_7,PARAM_8,PARAM_9,PARAM_10
DB1,BB,A178,1/15/2014,3865.737363,9.95,10.06,0.0500000000,0.4700000000,,,0.05,0.41,,0.325
DB1,,A187,2/21/2014,4078.195145,10.01,10.06,,0.4600000000,,,,0.46,,0.325
DB2,,A347,11/28/2014,17003.48819,9.97,9.93,0.00000000,0.35000000,,,Low Value,0.35,,0.325
DB2,,A348,11/29/2014,16990.29728,10.04,9.97,0.00000000,0.28000000,,,Low Value,0.28,,0.325
DB2,,A351,11/30/2014,16990.66855,10.03,10.03,0.00000000,0.39000000,,,Low Value,0.39,,0.325
DB2,,A352,12/1/2014,17075.1974,10.04,9.97,0.00000000,0.40000000,,,Low Value,0.40,,0.325
DB2,,A354,12/6/2014,17022.58117,10.1,10.08,0.00000000,0.38000000,,,Low Value,0.38,,0.325
DB2,,A370,1/11/2015,17126.79265,10.07,10.06,0.00000000,0.32000000,,,Low Value,0.32,,0.325
DB2,,A374,2/7/2015,17183.06697,10.05,10.07,0.00000000,0.35000000,,,Low Value,0.35,,0.325
DB2,,A376,2/9/2015,17171.85251,10.06,10.06,0.00000000,0.37000000,,,Low Value,0.37,,0.325
DB2,E,A380,12/29/2014,17162.20501,10.09,10.1,0.00000000,0.34000000,,,Low Value,0.34,,0.325
DB2,E,A388,2/12/2015,17301.25558,10.03,10.08,0.00000000,0.36000000,,,Low Value,0.36,,0.325
DB2,E,A389,2/12/2015,17301.22282,10.18,10.19,0.00000000,0.38000000,,,Low Value,0.38,,0.325
DB2,,A390,2/8/2015,17259.38426,10.16,10.16,0.00000000,0.35000000,,,Low Value,0.35,,0.325
DB2,E,A461,11/29/2016,19452.18246,10.07,10.08,0.09000000,0.67000000,Low Value,Low Value,0.09,0.67,Low Value,0.325
DB2,E,A472,11/13/2016,19389.74402,10.13,10.21,0.07000000,0.65000000,Low Value,Low Value,0.07,0.65,Low Value,0.325
DB2,H,A472,11/13/2016,19389.74402,10.13,10.21,0.07000000,0.65000000,Low Value,Low Value,0.07,0.65,Low Value,0.325
DB2,E,A494,1/22/2017,19565.16241,10.05,10.16,0.05000000,0.39000000,,,0.05,0.39,,0.325
DB2,H,A494,1/22/2017,19565.16241,10.05,10.16,0.05000000,0.39000000,,,0.05,0.39,,0.325
DB2,E,A497,1/30/2017,19578.46798,10.04,10.07,0.00000000,0.32000000,,,Low Value,0.32,,0.325
DB2,H,A497,1/30/2017,19578.46798,10.04,10.07,0.00000000,0.32000000,,,Low Value,0.32,,0.325
DB2,L,A541,3/14/2015,17410.74671,9.67,9.92,0.06000000,0.39000000,Low Value,Low Value,0.06,0.39,Low Value,0.325
DB1,Z,A587,9/21/2013,3291.162812,10.11,10.05,,0.6700000000,0.0400,0.0400,0.0400,0.67,Low Value,0.325
DB1,Z,A587,9/21/2013,3291.162812,10.11,10.05,,0.6700000000,0.0400,0.0400,Low Value,0.67,Low Value,0.325
DB1,Z,A587,9/21/2013,3291.162812,10.11,10.05,,0.6700000000,0.0400,Low Value,0.0400,0.67,Low Value,0.325
DB1,Z,A587,9/21/2013,3291.162812,10.11,10.05,,0.6700000000,0.0400,Low Value,Low Value,0.67,Low Value,0.325
DB1,Z,A587,9/21/2013,3291.162812,10.11,10.05,,0.6700000000,Low Value,0.0400,0.0400,0.67,Low Value,0.325
DB1,Z,A587,9/21/2013,3291.162812,10.11,10.05,,0.6700000000,Low Value,0.0400,Low Value,0.67,Low Value,0.325
DB1,Z,A587,9/21/2013,3291.162812,10.11,10.05,,0.6700000000,Low Value,Low Value,0.0400,0.67,Low Value,0.325
DB1,Z,A587,9/21/2013,3291.162812,10.11,10.05,,0.6700000000,Low Value,Low Value,Low Value,0.67,Low Value,0.325
DB1,Z,A588,9/21/2013,3291.157352,10.07,9.97,,0.6900000000,0.0400,0.0400,0.0400,0.69,Low Value,0.325
DB1,Z,A588,9/21/2013,3291.157352,10.07,9.97,,0.6900000000,0.0400,0.0400,Low Value,0.69,Low Value,0.325
DB1,Z,A588,9/21/2013,3291.157352,10.07,9.97,,0.6900000000,0.0400,Low Value,0.0400,0.69,Low Value,0.325
DB1,Z,A588,9/21/2013,3291.157352,10.07,9.97,,0.6900000000,0.0400,Low Value,Low Value,0.69,Low Value,0.325
DB1,Z,A588,9/21/2013,3291.157352,10.07,9.97,,0.6900000000,Low Value,0.0400,0.0400,0.69,Low Value,0.325
DB1,Z,A588,9/21/2013,3291.157352,10.07,9.97,,0.6900000000,Low Value,0.0400,Low Value,0.69,Low Value,0.325
DB1,Z,A588,9/21/2013,3291.157352,10.07,9.97,,0.6900000000,Low Value,Low Value,0.0400,0.69,Low Value,0.325
DB1,Z,A588,9/21/2013,3291.157352,10.07,9.97,,0.6900000000,Low Value,Low Value,Low Value,0.69,Low Value,0.325
DB1,BB,A607,12/28/2013,3872.91702,9.91,10.03,0.0500000000,0.5100000000,0.0400,0.0400,0.0500,0.51,Low Value,0.325
DB1,BB,A607,12/28/2013,3872.91702,9.91,10.03,0.0500000000,0.5100000000,0.0400,0.0400,0.05,0.51,Low Value,0.325
DB1,BB,A607,12/28/2013,3872.91702,9.91,10.03,0.0500000000,0.5100000000,0.0400,Low Value,0.0500,0.51,Low Value,0.325
DB1,BB,A607,12/28/2013,3872.91702,9.91,10.03,0.0500000000,0.5100000000,0.0400,Low Value,0.05,0.51,Low Value,0.325
DB1,BB,A607,12/28/2013,3872.91702,9.91,10.03,0.0500000000,0.5100000000,Low Value,0.0400,0.0500,0.51,Low Value,0.325
DB1,BB,A607,12/28/2013,3872.91702,9.91,10.03,0.0500000000,0.5100000000,Low Value,0.0400,0.05,0.51,Low Value,0.325
DB1,BB,A607,12/28/2013,3872.91702,9.91,10.03,0.0500000000,0.5100000000,Low Value,Low Value,0.0500,0.51,Low Value,0.325
DB1,BB,A607,12/28/2013,3872.91702,9.91,10.03,0.0500000000,0.5100000000,Low Value,Low Value,0.05,0.51,Low Value,0.325
DB1,BB,A608,12/28/2013,3872.955239,10.03,10.09,0.0500000000,0.4900000000,0.0400,0.0400,0.0500,0.49,Low Value,0.325
DB1,BB,A608,12/28/2013,3872.955239,10.03,10.09,0.0500000000,0.4900000000,0.0400,0.0400,0.05,0.49,Low Value,0.325
DB1,BB,A608,12/28/2013,3872.955239,10.03,10.09,0.0500000000,0.4900000000,0.0400,Low Value,0.0500,0.49,Low Value,0.325
DB1,BB,A608,12/28/2013,3872.955239,10.03,10.09,0.0500000000,0.4900000000,0.0400,Low Value,0.05,0.49,Low Value,0.325
DB1,BB,A608,12/28/2013,3872.955239,10.03,10.09,0.0500000000,0.4900000000,Low Value,0.0400,0.0500,0.49,Low Value,0.325
DB1,BB,A608,12/28/2013,3872.955239,10.03,10.09,0.0500000000,0.4900000000,Low Value,0.0400,0.05,0.49,Low Value,0.325
DB1,BB,A608,12/28/2013,3872.955239,10.03,10.09,0.0500000000,0.4900000000,Low Value,Low Value,0.0500,0.49,Low Value,0.325
DB1,BB,A608,12/28/2013,3872.955239,10.03,10.09,0.0500000000,0.4900000000,Low Value,Low Value,0.05,0.49,Low Value,0.325
DB2,H,A614,2/21/2014,16747.82144,9.96,9.94,0.12000000,0.60000000,Low Value,Low Value,0.12,0.60,Low Value,0.325
DB2,H,A638,12/12/2015,18282.64641,10.06,10.05,0.00000000,0.39000000,Low Value,,Low Value,0.39,,0.325
DB2,E,A67,2/20/2016,18334.95144,9.869,9.898,0.08600000,0.50800000,,,0.09,0.51,,0.325
DB2,E,A816,5/1/2015,17501.82189,9.84,9.98,0.07000000,0.50000000,Low Value,Low Value,0.07,0.50,Low Value,0.325
DB2,N,A816,5/1/2015,17501.82189,9.84,9.98,0.07000000,0.50000000,Low Value,Low Value,0.07,0.50,Low Value,0.325
DB2,D,A839,11/18/2016,19414.97928,9.99,9.97,0.06000000,0.72000000,,,0.06,0.72,,0.325
DB2,N,A839,11/18/2016,19414.97928,9.99,9.97,0.06000000,0.72000000,,,0.06,0.72,,0.325
DB2,E,A891,12/3/2014,16979.25753,10.14,10.08,0.00000000,0.57000000,Low Value,Low Value,Low Value,0.57,Low Value,0.325
DB2,E,A893,12/3/2014,17070.62754,10.14,10.1,0.05000000,0.43000000,Low Value,Low Value,0.05,0.43,Low Value,0.325
DB2,E,A895,1/7/2015,17096.75821,10.12,10.15,0.05000000,0.47000000,Low Value,Low Value,0.05,0.47,Low Value,0.325
DB2,E,A898,1/8/2015,17092.82169,10.1,10.15,0.05000000,0.49000000,Low Value,Low Value,0.05,0.49,Low Value,0.325
DB2,E,A900,1/9/2015,17079.44514,10.13,10.13,0.06000000,0.54000000,Low Value,Low Value,0.06,0.54,Low Value,0.325
DB2,E,A904,2/5/2015,17227.0294,10.12,10.28,0.00000000,0.53000000,,,Low Value,0.53,,0.325
DB2,E,A907,2/7/2015,17226.98572,10.15,10.27,0.00000000,0.54000000,,,Low Value,0.54,,0.325
DB2,E,A912,2/12/2015,17244.01488,10.13,10.21,0.05000000,0.71000000,,,Low Value,0.65,,0.325
DB2,E,A922,5/15/2015,17641.48396,10.18,10.11,0.00000000,0.42000000,Low Value,Low Value,Low Value,0.42,,0.325
DB2,E,A938,1/29/2016,18390.84902,10.05,10.05,0.00000000,0.61000000,Low Value,,Low Value,0.61,Low Value,0.325
DB2,E,A991,12/10/2016,19420.77215,9.87,9.95,0.07000000,0.76000000,,,0.07,0.76,,0.325
DB2,E,A992,12/15/2016,19421.5256,9.71,9.95,0.06000000,0.72000000,,,0.06,0.72,,0.325
DB2,E,A995,11/18/2016,19633.08797,10.05,10.16,0.05000000,0.68000000,,,0.05,0.68,,0.325
DB1,BB,A1093,2/8/2014,3872.660409,9.91,9.91,0.0500000000,0.4200000000,,0.0400,0.0500,0.42,,0.3125
DB1,BB,A1093,2/8/2014,3872.660409,9.91,9.91,0.0500000000,0.4200000000,,0.0400,0.05,0.42,,0.3125
DB1,BB,A1093,2/8/2014,3872.660409,9.91,9.91,0.0500000000,0.4200000000,,Low Value,0.0500,0.42,,0.3125
DB1,BB,A1093,2/8/2014,3872.660409,9.91,9.91,0.0500000000,0.4200000000,,Low Value,0.05,0.42,,0.3125
DB1,Y,A1107,4/16/2014,4280.601406,10,10.15,,0.3600000000,,,Low Value,0.36,,0.3125
DB1,,A144,11/24/2013,3500.825168,10.08,10,,0.3500000000,,,,0.35,,0.3125
DB1,BB,A162,12/16/2013,3721.499971,10.18,10.11,0.0700000000,0.4200000000,,,0.0700,0.42,,0.3125
DB1,BB,A162,12/16/2013,3721.499971,10.18,10.11,0.0700000000,0.4200000000,,,0.07,0.42,,0.3125
DB1,BB,A169,1/3/2014,3762.454043,9.97,9.98,0.0600000000,0.5000000000,,,,0.44,,0.3125
DB1,,A186,2/21/2014,4086.073658,10,9.99,,0.4000000000,,,,0.40,,0.3125
DB2,,A349,11/29/2014,16983.58171,10.1,10.07,0.00000000,0.30000000,,,Low Value,0.30,,0.3125
DB2,,A350,11/30/2014,16990.32458,10.1,10.12,0.00000000,0.35000000,,,Low Value,0.35,,0.3125
DB2,,A353,12/6/2014,17022.57025,10.1,10.06,0.00000000,0.39000000,,,Low Value,0.39,,0.3125
DB2,,A355,12/6/2014,17043.50318,10.16,10.17,0.00000000,0.37000000,,,Low Value,0.37,,0.3125
DB2,E,A360,11/21/2014,17004.88045,10.2,10.16,0.00000000,0.31000000,,,,0.31,,0.3125
DB2,E,A362,11/22/2014,17005.06062,10.16,10.11,0.00000000,0.30000000,,,,0.30,,0.3125
DB2,E,A364,11/22/2014,16972.72214,10.1,10.1,0.00000000,0.32000000,,,,0.32,,0.3125
DB2,,A371,1/12/2015,17171.69963,9.98,10.09,0.00000000,0.37000000,,,Low Value,0.37,,0.3125
DB2,E,A379,12/27/2014,17162.18864,10.11,10.08,0.00000000,0.33000000,,,Low Value,0.33,,0.3125
DB2,,A381,3/12/2015,17441.9168,9.81,9.83,0.00000000,0.46000000,,,Low Value,0.46,,0.3125
DB2,,A383,3/12/2015,17478.24641,10.03,9.93,0.05000000,0.57000000,,,0.05,0.46,,0.3125
DB2,,A384,3/13/2015,17392.33622,10.02,10.08,0.00000000,0.53000000,,,Low Value,0.42,,0.3125
DB2,,A392,2/8/2015,17259.41156,10.14,10.14,0.00000000,0.36000000,,,Low Value,0.36,,0.3125
DB2,,A393,3/27/2015,17758.61883,10.16,10.2,0.05000000,0.45000000,,,0.05,0.40,Low Value,0.3125
DB2,E,A396,4/23/2015,17463.82703,9.97,10.09,0.00000000,0.39000000,,,Low Value,0.39,Low Value,0.3125
DB2,E,A411,12/28/2015,18314.2642,10.22,10.17,0.00000000,0.57000000,,,Low Value,0.57,,0.3125
DB2,E,A412,12/30/2015,18334.96782,10.12,10.13,0.00000000,0.70000000,,,Low Value,0.70,,0.3125
DB1,O,A44,11/9/2013,3268.155151,10.1385,10.1575,,0.4230000000,0.0000,0.0000,0.0150,0.0000,0.0000,0.3125
DB1,O,A44,11/9/2013,3268.155151,10.1385,10.1575,,0.4230000000,0.0000,0.0000,0.0150,0.0000,,0.3125
DB1,O,A44,11/9/2013,3268.155151,10.1385,10.1575,,0.4230000000,0.0000,0.0000,0.0150,0.42,0.0000,0.3125
DB1,O,A44,11/9/2013,3268.155151,10.1385,10.1575,,0.4230000000,0.0000,0.0000,0.0150,0.42,,0.3125
DB2,H,A471,11/9/2016,19385.91123,10.16,10.2,0.00000000,0.63000000,Low Value,,Low Value,0.63,Low Value,0.3125
DB2,E,A474,11/14/2016,19389.815,10.09,10.1,0.05000000,0.65000000,Low Value,,0.05,0.65,Low Value,0.3125
DB2,H,A474,11/14/2016,19389.815,10.09,10.1,0.05000000,0.65000000,Low Value,,0.05,0.65,Low Value,0.3125
DB2,E,A475,11/19/2016,19389.83138,10.12,10.2,0.00000000,0.64000000,Low Value,,Low Value,0.64,Low Value,0.3125
DB2,H,A475,11/19/2016,19389.83138,10.12,10.2,0.00000000,0.64000000,Low Value,,Low Value,0.64,Low Value,0.3125
DB2,E,A476,11/20/2016,19389.85867,10.11,10.18,0.00000000,0.63000000,Low Value,,Low Value,0.63,Low Value,0.3125
DB2,H,A476,11/20/2016,19389.85867,10.11,10.18,0.00000000,0.63000000,Low Value,,Low Value,0.63,Low Value,0.3125
DB2,E,A477,11/27/2016,19380.32584,10.06,10.03,0.00000000,0.36000000,Low Value,,Low Value,0.36,,0.3125
DB2,H,A477,11/27/2016,19380.32584,10.06,10.03,0.00000000,0.36000000,Low Value,,Low Value,0.36,,0.3125
DB2,E,A484,12/26/2016,19509.06282,10.12,10.17,0.00000000,0.31000000,,,Low Value,0.31,,0.3125
DB2,E,A485,1/6/2017,19509.07919,10.02,10.11,0.00000000,0.31000000,,,Low Value,0.31,,0.3125
DB2,E,A487,1/6/2017,19561.33508,10.09,10.13,0.06000000,0.44000000,,,0.06,0.44,,0.3125
DB2,E,A488,1/7/2017,19551.39276,10.08,10.1,0.06000000,0.40000000,,,0.06,0.40,,0.3125
DB2,E,A495,1/30/2017,19565.17879,9.99,9.97,0.00000000,0.37000000,,,Low Value,0.37,,0.3125
DB2,H,A495,1/30/2017,19565.17879,9.99,9.97,0.00000000,0.37000000,,,Low Value,0.37,,0.3125
DB1,,A532,1/2/2014,3825.427549,10.11,10.14,0.0500000000,0.4500000000,0.0400,0.0400,0.0500,0.45,Low Value,0.3125
DB1,,A532,1/2/2014,3825.427549,10.11,10.14,0.0500000000,0.4500000000,0.0400,0.0400,0.05,0.45,Low Value,0.3125
DB1,,A532,1/2/2014,3825.427549,10.11,10.14,0.0500000000,0.4500000000,0.0400,Low Value,0.0500,0.45,Low Value,0.3125
DB1,,A532,1/2/2014,3825.427549,10.11,10.14,0.0500000000,0.4500000000,0.0400,Low Value,0.05,0.45,Low Value,0.3125
DB1,,A532,1/2/2014,3825.427549,10.11,10.14,0.0500000000,0.4500000000,Low Value,0.0400,0.0500,0.45,Low Value,0.3125
DB1,,A532,1/2/2014,3825.427549,10.11,10.14,0.0500000000,0.4500000000,Low Value,0.0400,0.05,0.45,Low Value,0.3125
DB1,,A532,1/2/2014,3825.427549,10.11,10.14,0.0500000000,0.4500000000,Low Value,Low Value,0.0500,0.45,Low Value,0.3125
DB1,,A532,1/2/2014,3825.427549,10.11,10.14,0.0500000000,0.4500000000,Low Value,Low Value,0.05,0.45,Low Value,0.3125
DB1,,A533,1/2/2014,3833.404339,10.12,10.13,0.1,0.4700000000,0.0400,0.0400,0.0500,0.47,Low Value,0.3125
DB1,,A533,1/2/2014,3833.404339,10.12,10.13,0.1,0.4700000000,0.0400,0.0400,0.05,0.47,Low Value,0.3125
DB1,,A533,1/2/2014,3833.404339,10.12,10.13,0.1,0.4700000000,0.0400,Low Value,0.0500,0.47,Low Value,0.3125
DB1,,A533,1/2/2014,3833.404339,10.12,10.13,0.1,0.4700000000,0.0400,Low Value,0.05,0.47,Low Value,0.3125
DB1,,A533,1/2/2014,3833.404339,10.12,10.13,0.1,0.4700000000,Low Value,0.0400,0.0500,0.47,Low Value,0.3125
DB1,,A533,1/2/2014,3833.404339,10.12,10.13,0.1,0.4700000000,Low Value,0.0400,0.05,0.47,Low Value,0.3125
DB1,,A533,1/2/2014,3833.404339,10.12,10.13,0.1,0.4700000000,Low Value,Low Value,0.0500,0.47,Low Value,0.3125
DB1,,A533,1/2/2014,3833.404339,10.12,10.13,0.1,0.4700000000,Low Value,Low Value,0.05,0.47,Low Value,0.3125
DB1,Q,A534,1/2/2014,3745.610514,10.13,10.07,0.0800000000,0.5200000000,0.0400,0.0400,0.0800,0.52,Low Value,0.3125
DB1,,A534,1/2/2014,3808.829712,10.13,10.07,0.0800000000,0.5200000000,0.0400,0.0400,0.0800,0.52,Low Value,0.3125
DB1,,A534,1/2/2014,3808.829712,10.13,10.07,0.0800000000,0.5200000000,0.0400,0.0400,0.08,0.52,Low Value,0.3125
DB1,,A534,1/2/2014,3808.829712,10.13,10.07,0.0800000000,0.5200000000,0.0400,Low Value,0.0800,0.52,Low Value,0.3125
DB1,,A534,1/2/2014,3808.829712,10.13,10.07,0.0800000000,0.5200000000,0.0400,Low Value,0.08,0.52,Low Value,0.3125
DB1,,A534,1/2/2014,3808.829712,10.13,10.07,0.0800000000,0.5200000000,Low Value,0.0400,0.0800,0.52,Low Value,0.3125
DB1,,A534,1/2/2014,3808.829712,10.13,10.07,0.0800000000,0.5200000000,Low Value,0.0400,0.08,0.52,Low Value,0.3125
DB1,,A534,1/2/2014,3808.829712,10.13,10.07,0.0800000000,0.5200000000,Low Value,Low Value,0.0800,0.52,Low Value,0.3125
DB1,,A534,1/2/2014,3808.829712,10.13,10.07,0.0800000000,0.5200000000,Low Value,Low Value,0.08,0.52,Low Value,0.3125
DB2,M,A542,3/14/2015,17634.44079,9.95,10.09,0.05000000,0.37000000,Low Value,Low Value,0.05,0.37,Low Value,0.3125
DB2,L,A557,12/17/2015,18390.8381,10.13,10.15,0.00000000,0.50000000,Low Value,,Low Value,0.50,Low Value,0.3125
DB2,L,A559,2/15/2016,18556.49435,10.11,10.1,0.05000000,0.48000000,Low Value,Low Value,0.05,0.48,Low Value,0.3125
DB2,L,A560,2/19/2016,18556.60355,10.07,10.08,0.05000000,0.48000000,Low Value,Low Value,0.05,0.48,Low Value,0.3125
DB2,L,A561,2/15/2016,18788.60747,10.08,10.1,0.05000000,0.48000000,Low Value,Low Value,0.05,0.48,Low Value,0.3125
DB1,AA,A592,11/7/2013,3486.798903,10.31,10.23,,0.5000000000,0.0400,,0.0400,0.44,,0.3125
DB1,AA,A592,11/7/2013,3486.798903,10.31,10.23,,0.5000000000,0.0400,,Low Value,0.44,,0.3125
DB1,AA,A592,11/7/2013,3486.798903,10.31,10.23,,0.5000000000,Low Value,,0.0400,0.44,,0.3125
DB1,AA,A592,11/7/2013,3486.798903,10.31,10.23,,0.5000000000,Low Value,,Low Value,0.44,,0.3125
DB1,AA,A593,11/8/2013,3465.522004,10.26,10.33,,0.3900000000,0.0400,,0.0400,0.39,,0.3125
DB1,AA,A593,11/8/2013,3465.522004,10.26,10.33,,0.3900000000,0.0400,,Low Value,0.39,,0.3125
DB1,AA,A593,11/8/2013,3465.522004,10.26,10.33,,0.3900000000,Low Value,,0.0400,0.39,,0.3125
DB1,AA,A593,11/8/2013,3465.522004,10.26,10.33,,0.3900000000,Low Value,,Low Value,0.39,,0.3125
DB1,AA,A594,11/8/2013,3461.328866,10.19,10.2,,0.4600000000,0.0400,,0.0400,0.40,,0.3125
DB1,AA,A594,11/8/2013,3461.328866,10.19,10.2,,0.4600000000,0.0400,,Low Value,0.40,,0.3125
DB1,AA,A594,11/8/2013,3461.328866,10.19,10.2,,0.4600000000,Low Value,,0.0400,0.40,,0.3125
DB1,AA,A594,11/8/2013,3461.328866,10.19,10.2,,0.4600000000,Low Value,,Low Value,0.40,,0.3125
DB1,BB,A610,12/28/2013,3861.189337,10.02,10.04,0.0500000000,0.5000000000,0.0400,0.0400,0.0500,0.50,Low Value,0.3125
DB1,BB,A610,12/28/2013,3861.189337,10.02,10.04,0.0500000000,0.5000000000,0.0400,0.0400,0.05,0.50,Low Value,0.3125
DB1,BB,A610,12/28/2013,3861.189337,10.02,10.04,0.0500000000,0.5000000000,0.0400,Low Value,0.0500,0.50,Low Value,0.3125
DB1,BB,A610,12/28/2013,3861.189337,10.02,10.04,0.0500000000,0.5000000000,0.0400,Low Value,0.05,0.50,Low Value,0.3125
DB1,BB,A610,12/28/2013,3861.189337,10.02,10.04,0.0500000000,0.5000000000,Low Value,0.0400,0.0500,0.50,Low Value,0.3125
DB1,BB,A610,12/28/2013,3861.189337,10.02,10.04,0.0500000000,0.5000000000,Low Value,0.0400,0.05,0.50,Low Value,0.3125
DB1,BB,A610,12/28/2013,3861.189337,10.02,10.04,0.0500000000,0.5000000000,Low Value,Low Value,0.0500,0.50,Low Value,0.3125
DB1,BB,A610,12/28/2013,3861.189337,10.02,10.04,0.0500000000,0.5000000000,Low Value,Low Value,0.05,0.50,Low Value,0.3125
DB2,E,A780,1/28/2017,19508.26568,10.11,10.14,0.06000000,0.35000000,Low Value,Low Value,0.06,0.35,Low Value,0.3125
DB2,E,A791,2/10/2017,19596.90578,10.13,10.17,0.05000000,0.31000000,Low Value,Low Value,0.05,0.31,Low Value,0.3125
DB2,E,A818,5/1/2015,17500.8009,10.14,10.23,0.00000000,0.48000000,Low Value,Low Value,Low Value,0.48,Low Value,0.3125
DB2,N,A818,5/1/2015,17500.8009,10.14,10.23,0.00000000,0.48000000,Low Value,Low Value,Low Value,0.48,Low Value,0.3125
DB2,E,A827,10/11/2015,18093.55664,10,10,0.00000000,0.45000000,Low Value,Low Value,Low Value,0.45,Low Value,0.3125
DB2,N,A827,10/11/2015,18093.55664,10,10,0.00000000,0.45000000,Low Value,Low Value,Low Value,0.45,Low Value,0.3125
DB2,E,A901,1/9/2015,17092.10099,10.09,10.2,0.00000000,0.52000000,Low Value,Low Value,Low Value,0.52,Low Value,0.3125
DB2,E,A905,2/5/2015,17218.44111,10.12,10.24,0.00000000,0.52000000,,,Low Value,0.52,,0.3125
DB2,E,A906,2/7/2015,17248.52469,10.19,10.33,0.00000000,0.54000000,,,Low Value,0.54,,0.3125
DB2,E,A908,2/7/2015,17247.94595,10.08,10.18,0.00000000,0.63000000,Low Value,,Low Value,0.63,,0.3125
DB2,E,A909,2/8/2015,17277.44533,9.99,10.04,0.05000000,0.64000000,,,Low Value,0.64,,0.3125
DB2,E,A910,2/8/2015,17244.22782,10.02,10.12,0.05000000,0.68000000,,,Low Value,0.68,,0.3125
DB2,E,A911,2/8/2015,17236.25649,10.01,10.07,0.05000000,0.62000000,,,Low Value,0.62,,0.3125
DB2,E,A915,2/14/2015,17248.24078,10.04,10.13,0.00000000,0.73000000,Low Value,,Low Value,0.67,Low Value,0.3125
DB2,E,A916,2/14/2015,17248.28992,10.05,10.11,0.00000000,0.72000000,Low Value,,Low Value,0.67,Low Value,0.3125
DB2,E,A917,2/14/2015,17248.31722,9.96,10.1,0.00000000,0.71000000,Low Value,,Low Value,0.65,Low Value,0.3125
DB2,E,A920,5/15/2015,17643.47679,10.05,10.12,0.00000000,0.42000000,Low Value,Low Value,Low Value,0.42,,0.3125
DB2,E,A921,5/15/2015,17640.82878,10.05,10.16,0.00000000,0.42000000,Low Value,Low Value,Low Value,0.42,,0.3125
DB2,E,A932,10/29/2015,18440.72443,10.08,10.15,0.00000000,0.44000000,Low Value,,Low Value,0.44,,0.3125
DB2,E,A934,1/23/2016,18438.28936,10.12,10.2,0.00000000,0.62000000,Low Value,,Low Value,0.62,Low Value,0.3125
DB2,E,A935,1/23/2016,18478.32618,10.11,10.09,0.00000000,0.61000000,Low Value,,Low Value,0.61,Low Value,0.3125
DB2,E,A936,1/25/2016,18438.30028,10.18,10.07,0.00000000,0.61000000,Low Value,,Low Value,0.61,Low Value,0.3125
DB2,E,A937,1/25/2016,18438.36033,10.29,10.05,0.00000000,0.61000000,Low Value,,Low Value,0.61,Low Value,0.3125
DB2,E,A940,2/11/2016,18562.32543,10.08,10.01,0.00000000,0.54000000,Low Value,Low Value,Low Value,0.54,,0.3125
DB2,E,A942,4/16/2016,18723.94688,10.04,10.12,0.00000000,0.64000000,Low Value,,Low Value,0.64,Low Value,0.3125
DB2,E,A945,4/18/2016,18723.75032,9.97,10.02,0.00000000,0.53000000,Low Value,,Low Value,0.53,Low Value,0.3125
DB1,BB,A1075,1/18/2014,3728.444855,9.91,9.93,0.0700000000,0.5100000000,,0.0400,0.0700,0.45,,0.3
DB1,BB,A1075,1/18/2014,3728.444855,9.91,9.93,0.0700000000,0.5100000000,,0.0400,0.07,0.45,,0.3
DB1,BB,A1075,1/18/2014,3728.444855,9.91,9.93,0.0700000000,0.5100000000,,Low Value,0.0700,0.45,,0.3
DB1,BB,A1075,1/18/2014,3728.444855,9.91,9.93,0.0700000000,0.5100000000,,Low Value,0.07,0.45,,0.3
DB1,BB,A1077,1/20/2014,3746.292991,9.96,9.98,0.1400000000,0.5400000000,,0.0400,0.0900,0.48,,0.3
DB1,BB,A1077,1/20/2014,3746.292991,9.96,9.98,0.1400000000,0.5400000000,,0.0400,0.09,0.48,,0.3
DB1,BB,A1077,1/20/2014,3746.292991,9.96,9.98,0.1400000000,0.5400000000,,Low Value,0.0900,0.48,,0.3
DB1,BB,A1077,1/20/2014,3746.292991,9.96,9.98,0.1400000000,0.5400000000,,Low Value,0.09,0.48,,0.3
DB1,BB,A1112,3/9/2014,4008.615262,9.94,10.06,0.1200000000,0.4200000000,0.0400,0.0400,0.1200,0.42,0.0400,0.3
DB1,BB,A1112,3/9/2014,4008.615262,9.94,10.06,0.1200000000,0.4200000000,0.0400,0.0400,0.1200,0.42,Low Value,0.3
DB1,BB,A1112,3/9/2014,4008.615262,9.94,10.06,0.1200000000,0.4200000000,0.0400,0.0400,0.12,0.42,0.0400,0.3
DB1,BB,A1112,3/9/2014,4008.615262,9.94,10.06,0.1200000000,0.4200000000,0.0400,0.0400,0.12,0.42,Low Value,0.3
DB1,BB,A1112,3/9/2014,4008.615262,9.94,10.06,0.1200000000,0.4200000000,0.0400,Low Value,0.1200,0.42,0.0400,0.3
DB1,BB,A1112,3/9/2014,4008.615262,9.94,10.06,0.1200000000,0.4200000000,0.0400,Low Value,0.1200,0.42,Low Value,0.3
DB1,BB,A1112,3/9/2014,4008.615262,9.94,10.06,0.1200000000,0.4200000000,0.0400,Low Value,0.12,0.42,0.0400,0.3
DB1,BB,A1112,3/9/2014,4008.615262,9.94,10.06,0.1200000000,0.4200000000,0.0400,Low Value,0.12,0.42,Low Value,0.3
